w1_q24_met_online,w1_ppage,w1_ppgender,w1_ppeduc,w1_ppincimp,w1_ppethm,w1_ppwork,w1_married,w1_same_sex_couple_raw,w1_relate_duration_in2017_years,w1_q34,still_together_w3,w1_weight_combo
0.0,57.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,32.16666793823242,Excellent,1.0,1.0127060413360596
0.0,68.0,Male,Associate degree,"$35,000 to $39,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,18.08333396911621,Good,1.0,0.9324222207069396
0.0,60.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$150,000 to $174,999","White, Non-Hispanic",Working - as a paid employee,0.0,same_sex_couple,40.58333206176758,Excellent,1.0,0.4947556555271148
0.0,48.0,Female,Bachelors degree,"$150,000 to $174,999","White, Non-Hispanic",Not working - other,1.0,NOT same-sex souple,25.58333396911621,Excellent,1.0,0.9765217900276184
0.0,38.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999","Black, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,13.25,Good,1.0,1.5321757793426514
0.0,40.0,Male,"Some college, no degree","$100,000 to $124,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,5.833333492279053,Good,0.0,1.3746613264083862
0.0,61.0,Male,Bachelors degree,"$150,000 to $174,999","Black, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,40.0,Excellent,1.0,1.1321138143539429
0.0,65.0,Female,7th or 8th grade,"$30,000 to $34,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,23.25,Excellent,1.0,1.602961182594299
0.0,70.0,Male,Masters degree,"$100,000 to $124,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,49.25,Excellent,1.0,0.7221013903617859
0.0,33.0,Female,Bachelors degree,"$175,000 to $199,999","Other, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,9.666666984558104,Excellent,1.0,1.928166747093201
0.0,53.0,Female,"Some college, no degree","$100,000 to $124,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,3.3333332538604736,Excellent,1.0,1.071392297744751
0.0,73.0,Female,"Some college, no degree","$35,000 to $39,999","Black, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,28.5,Excellent,1.0,1.2502779960632324
0.0,41.0,Male,"Some college, no degree","$60,000 to $74,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,18.66666603088379,Excellent,1.0,1.3913965225219729
0.0,33.0,Male,10th grade,"Less than $5,000",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,18.08333396911621,Excellent,1.0,1.6674141883850098
0.0,40.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$25,000 to $29,999","Black, Non-Hispanic",Not working - disabled,1.0,NOT same-sex souple,7.916666507720947,Good,1.0,1.4631996154785156
0.0,72.0,Male,Masters degree,"$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,51.5,Excellent,1.0,0.7308082580566406
0.0,28.0,Male,Bachelors degree,"$50,000 to $59,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,9.75,Excellent,1.0,0.9895254969596864
0.0,37.0,Male,11th grade,"Less than $5,000","Black, Non-Hispanic",Not working - looking for work,0.0,NOT same-sex souple,2.3333332538604736,Excellent,1.0,1.6391453742980957
0.0,51.0,Male,Masters degree,"$250,000 or more","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,5.333333492279053,Excellent,1.0,0.8100743293762207
0.0,68.0,Male,Bachelors degree,"$75,000 to $84,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,50.25,Good,1.0,0.820703387260437
0.0,58.0,Female,Bachelors degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,29.83333396911621,Excellent,1.0,1.0823606252670288
0.0,53.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$25,000 to $29,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,21.33333396911621,Excellent,1.0,0.9855677485466005
0.0,56.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$30,000 to $34,999","White, Non-Hispanic",Not working - disabled,1.0,NOT same-sex souple,14.916666984558104,Good,1.0,0.9206623435020448
1.0,42.0,Male,"Some college, no degree","$200,000 to $249,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,15.666666984558104,Excellent,1.0,1.0648338794708252
0.0,52.0,Male,7th or 8th grade,"$50,000 to $59,999",Hispanic,Not working - retired,1.0,NOT same-sex souple,19.33333396911621,Excellent,1.0,1.3461662530899048
0.0,36.0,Female,Associate degree,"$35,000 to $39,999",Hispanic,Working - as a paid employee,0.0,NOT same-sex souple,7.0,Fair,1.0,1.7072168588638306
0.0,28.0,Male,Bachelors degree,"$50,000 to $59,999",Hispanic,Working - as a paid employee,0.0,NOT same-sex souple,6.583333492279053,Excellent,1.0,1.4240753650665283
0.0,27.0,Male,Associate degree,"$50,000 to $59,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,3.8333332538604736,Fair,1.0,1.239648938179016
1.0,26.0,Male,10th grade,"$15,000 to $19,999","White, Non-Hispanic",Not working - looking for work,1.0,NOT same-sex souple,7.333333492279053,Good,1.0,1.7146799564361572
0.0,26.0,Male,Bachelors degree,"$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,5.166666507720947,Excellent,1.0,0.9895254969596864
0.0,63.0,Female,Associate degree,"$175,000 to $199,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,10.5,Excellent,1.0,1.0120275020599363
0.0,55.0,Male,Associate degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,25.5,Excellent,1.0,0.6902140974998474
0.0,35.0,Female,Bachelors degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,10.333333015441896,Good,1.0,1.148622989654541
0.0,35.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999","Black, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,8.5,Excellent,1.0,1.5900706052780151
0.0,43.0,Female,10th grade,"Less than $5,000",Hispanic,Not working - looking for work,0.0,NOT same-sex souple,0.5833333134651184,Fair,1.0,1.9612981081008911
0.0,49.0,Male,Bachelors degree,"$200,000 to $249,999","Other, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,20.0,Excellent,1.0,1.3549860715866089
0.0,26.0,Female,"Some college, no degree","$35,000 to $39,999","White, Non-Hispanic",Working - as a paid employee,1.0,same_sex_couple,8.666666984558105,Good,1.0,0.2198294252157211
1.0,35.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$40,000 to $49,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,4.583333492279053,Excellent,1.0,1.5445010662078855
0.0,45.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"Less than $5,000","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,21.25,Good,1.0,1.0407488346099854
0.0,50.0,Female,Bachelors degree,"$200,000 to $249,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,28.25,Fair,1.0,1.0206212997436523
0.0,69.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,49.25,Excellent,0.0,0.965214192867279
0.0,32.0,Male,Masters degree,"$125,000 to $149,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,14.666666984558104,Excellent,1.0,0.9533412456512452
0.0,63.0,Male,"Some college, no degree","$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,36.5,Excellent,1.0,0.8823297023773193
0.0,50.0,Male,"Some college, no degree","$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,26.5,Good,1.0,0.842979371547699
0.0,27.0,Female,Masters degree,"$75,000 to $84,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,6.333333492279053,Excellent,1.0,1.065060019493103
0.0,58.0,Male,Bachelors degree,"$200,000 to $249,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,14.666666984558104,Excellent,1.0,0.8100743293762207
0.0,59.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$40,000 to $49,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,43.33333206176758,Very Poor,1.0,1.321515679359436
0.0,70.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$25,000 to $29,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,54.83333206176758,Excellent,1.0,0.975956380367279
0.0,45.0,Female,Bachelors degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,9.333333015441896,Excellent,1.0,0.9500620365142822
0.0,62.0,Male,"Some college, no degree","$20,000 to $24,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,4.416666507720947,Excellent,1.0,0.8132404685020447
0.0,56.0,Male,9th grade,"$50,000 to $59,999","White, Non-Hispanic",Working - self-employed,0.0,NOT same-sex souple,14.083333015441896,Fair,1.0,0.970641791820526
0.0,54.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$200,000 to $249,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,29.08333396911621,Good,1.0,1.3907181024551392
0.0,36.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$100,000 to $124,999",Hispanic,Working - as a paid employee,1.0,NOT same-sex souple,17.41666603088379,Good,1.0,1.4629733562469482
0.0,35.0,Female,Masters degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,8.75,Good,1.0,0.1694428026676178
0.0,51.0,Male,Bachelors degree,"$60,000 to $74,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,20.41666603088379,Good,1.0,0.7354443669319153
0.0,64.0,Male,Associate degree,"$150,000 to $174,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,49.41666793823242,Excellent,1.0,0.9487051367759703
0.0,32.0,Female,"Some college, no degree","$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,16.75,Good,1.0,1.1373153924942017
0.0,41.0,Male,"Some college, no degree","$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,22.75,Good,1.0,1.0485509634017944
0.0,38.0,Female,Professional or Doctorate degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,14.166666984558104,Excellent,1.0,1.1213717460632324
0.0,57.0,Male,Bachelors degree,"$175,000 to $199,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,34.91666793823242,Excellent,1.0,0.657535195350647
0.0,49.0,Male,10th grade,"$50,000 to $59,999","Black, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,19.66666603088379,Good,1.0,1.3233249187469482
0.0,39.0,Male,Bachelors degree,"$25,000 to $29,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,0.5833333134651184,Good,0.0,0.1894611120223999
0.0,65.0,Male,Associate degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,42.25,Good,1.0,0.9046056270599364
0.0,36.0,Female,Bachelors degree,"$50,000 to $59,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,15.333333015441896,Good,1.0,1.0936681032180786
0.0,55.0,Female,Bachelors degree,"$250,000 or more","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,32.41666793823242,Excellent,1.0,0.9765217900276184
0.0,56.0,Female,"Some college, no degree","$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,31.16666603088379,Excellent,1.0,1.071392297744751
0.0,40.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$250,000 or more","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,18.08333396911621,Good,1.0,1.332936406135559
0.0,71.0,Male,Masters degree,"$75,000 to $84,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,54.41666793823242,Excellent,1.0,0.911729335784912
0.0,38.0,Male,Bachelors degree,"$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,13.25,Excellent,1.0,0.9298214912414552
0.0,28.0,Male,Bachelors degree,"$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,9.583333015441896,Good,1.0,1.0268404483795166
0.0,64.0,Male,"Some college, no degree","$85,000 to $99,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,44.25,Excellent,1.0,1.0281974077224731
0.0,59.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$100,000 to $124,999",Hispanic,Working - self-employed,1.0,NOT same-sex souple,32.0,Excellent,1.0,1.5236949920654297
0.0,31.0,Male,Masters degree,"$150,000 to $174,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,12.083333015441896,Excellent,1.0,0.9799140095710754
0.0,61.0,Male,Associate degree,"$75,000 to $84,999","White, Non-Hispanic",Not working - looking for work,1.0,NOT same-sex souple,32.5,Excellent,1.0,0.9604650139808656
0.0,59.0,Female,"Some college, no degree","$75,000 to $84,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,40.16666793823242,Excellent,1.0,1.1651320457458496
0.0,54.0,Male,Masters degree,"$75,000 to $84,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,28.25,Good,1.0,0.1618507355451584
0.0,56.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,34.75,Good,1.0,0.8888880610466003
0.0,34.0,Male,Professional or Doctorate degree,"$175,000 to $199,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,7.25,Excellent,1.0,1.04900324344635
0.0,69.0,Male,"Some college, no degree","$75,000 to $84,999",Hispanic,Not working - retired,1.0,NOT same-sex souple,36.66666793823242,Excellent,1.0,1.3319185972213743
1.0,44.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,0.0,same_sex_couple,3.9166667461395264,Good,0.0,0.4774952828884125
0.0,49.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,30.83333396911621,Excellent,1.0,1.1253293752670288
1.0,39.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$10,000 to $12,499","White, Non-Hispanic",Not working - disabled,0.0,NOT same-sex souple,6.416666507720947,Good,1.0,1.1277040243148804
0.0,44.0,Male,Bachelors degree,"$85,000 to $99,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,28.75,Excellent,1.0,1.083491325378418
0.0,38.0,Male,Associate degree,"$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,12.583333015441896,Good,1.0,1.1946446895599363
1.0,26.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999","2+ Races, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,1.3333333730697632,Excellent,1.0,0.7348790168762207
0.0,41.0,Male,Bachelors degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,17.66666603088379,Fair,1.0,0.9121816754341124
0.0,61.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$125,000 to $149,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,44.91666793823242,Excellent,1.0,0.8666121363639832
1.0,31.0,Male,Masters degree,"$30,000 to $34,999","Black, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,1.8333333730697632,Good,0.0,1.354420781135559
0.0,45.0,Female,12th grade NO DIPLOMA,"$50,000 to $59,999","White, Non-Hispanic",Not working - other,1.0,NOT same-sex souple,13.75,Excellent,1.0,1.1702203750610352
0.0,52.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$125,000 to $149,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,33.91666793823242,Excellent,1.0,0.872039794921875
0.0,38.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$75,000 to $84,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,16.41666603088379,Excellent,1.0,1.4739418029785156
0.0,30.0,Female,"Some college, no degree","$50,000 to $59,999","White, Non-Hispanic",Not working - other,1.0,NOT same-sex souple,9.916666984558104,Good,1.0,1.4051916599273682
0.0,24.0,Female,"Some college, no degree","$20,000 to $24,999","2+ Races, Non-Hispanic",Working - as a paid employee,0.0,same_sex_couple,1.5833333730697632,Excellent,0.0,0.0885329395532608
0.0,59.0,Male,Masters degree,"$250,000 or more","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,33.75,Excellent,1.0,0.7805615663528442
0.0,69.0,Female,Bachelors degree,"$175,000 to $199,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,19.41666603088379,Excellent,1.0,0.8973687887191772
0.0,60.0,Female,Associate degree,"$175,000 to $199,999","White, Non-Hispanic",Not working - retired,0.0,NOT same-sex souple,14.833333015441896,Good,1.0,1.0120275020599363
0.0,73.0,Male,"Some college, no degree","$30,000 to $34,999","White, Non-Hispanic",Not working - looking for work,1.0,NOT same-sex souple,29.25,Excellent,1.0,0.8597145080566406
0.0,63.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$150,000 to $174,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,21.16666603088379,Excellent,1.0,0.9930307865142822
0.0,53.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$25,000 to $29,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,17.0,Excellent,1.0,0.962161123752594
0.0,75.0,Male,"Some college, no degree","$40,000 to $49,999","White, Non-Hispanic",Not working - retired,0.0,NOT same-sex souple,21.0,Excellent,1.0,0.8921672701835632
